file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_217678.json,1,0.962682,33,31,543,31,543,544,33,544
test_204761.json,2,0.962597,327,58,544,58,544,268,327,268
test_212148.json,2,0.962187,350,96,543,96,543,297,350,297
test_211852.json,2,0.962139,297,33,541,33,541,286,297,286
test_215538.json,1,0.961621,34,30,540,30,540,543,34,543
test_210887.json,2,0.961419,377,71,541,71,541,229,377,229
test_218424.json,1,0.961385,34,31,541,31,541,542,34,542
test_209380.json,1,0.961316,32,31,543,31,543,541,32,541
test_201354.json,2,0.961235,299,80,486,80,486,276,299,276
test_220428.json,2,0.961136,42,139,215,139,215,346,42,346
test_216286.json,2,0.960766,350,134,541,134,541,328,350,328
test_204061.json,2,0.960743,300,123,507,123,507,302,300,302
test_203278.json,2,0.960557,402,106,544,106,544,312,402,312
test_201454.json,2,0.960524,311,125,502,125,502,326,311,326
test_213819.json,2,0.960087,315,49,542,49,542,271,315,271
test_216027.json,2,0.95936,68,279,254,279,254,443,68,443
test_204057.json,2,0.959304,74,347,254,347,254,497,74,497
test_202834.json,2,0.959278,62,144,297,144,297,301,62,301
test_219065.json,2,0.95924,300,173,491,173,491,332,300,332
test_211539.json,2,0.958907,321,144,512,144,512,310,321,310
test_216501.json,1,0.958898,35,31,541,31,541,543,35,543
test_204526.json,2,0.958898,83,315,268,315,268,476,83,476
test_200094.json,2,0.958838,330,36,495,36,495,196,330,196
test_200429.json,2,0.958738,257,72,420,72,420,201,257,201
test_216136.json,2,0.958539,281,105,433,105,433,261,281,261
test_213901.json,2,0.958469,305,51,475,51,475,197,305,197
test_207503.json,2,0.958403,292,74,484,74,484,279,292,279
test_202424.json,2,0.958284,93,311,249,311,249,468,93,468
test_209422.json,2,0.958277,305,149,484,149,484,325,305,325
test_202248.json,2,0.958187,302,116,476,116,476,302,302,302
test_201842.json,1,0.95784,35,27,542,27,542,542,35,542
test_218971.json,2,0.957799,302,133,488,133,488,319,302,319
test_218049.json,2,0.95779,79,284,219,284,219,437,79,437
test_208353.json,2,0.957772,246,110,543,110,543,543,246,543
test_202909.json,2,0.957704,44,143,244,143,244,365,44,365
test_211463.json,2,0.957668,291,177,456,177,456,324,291,324
test_200176.json,1,0.957381,35,31,541,31,541,544,35,544
test_200389.json,2,0.957376,304,66,520,66,520,287,304,287
test_214284.json,2,0.957353,78,201,238,201,238,354,78,354
test_219437.json,2,0.957353,188,291,339,291,339,428,188,428
test_213602.json,2,0.957301,135,298,259,298,259,424,135,424
test_218469.json,2,0.95703,297,131,442,131,442,276,297,276
test_203658.json,2,0.956987,36,33,288,33,288,215,36,215
test_204859.json,2,0.956978,338,74,544,74,544,288,338,288
test_209508.json,2,0.956651,206,98,313,98,313,234,206,234
test_202739.json,2,0.956634,305,64,521,64,521,290,305,290
test_218508.json,2,0.95649,120,256,273,256,273,391,120,391
test_200860.json,2,0.956376,336,31,489,31,489,184,336,184
test_213376.json,2,0.956361,31,30,372,30,372,262,31,262
test_208964.json,2,0.956301,33,30,377,30,377,297,33,297
test_215879.json,2,0.956287,266,348,395,348,395,502,266,502
test_216677.json,2,0.956012,185,273,318,273,318,387,185,387
test_209096.json,2,0.956009,222,139,404,139,404,310,222,310
test_202506.json,2,0.955855,310,53,481,53,481,206,310,206
test_212115.json,2,0.955854,33,31,375,31,375,239,33,239
test_218444.json,2,0.955681,121,236,274,236,274,389,121,389
test_215368.json,2,0.955643,352,86,543,86,543,306,352,306
test_201545.json,2,0.95563,202,103,540,103,540,543,202,543
test_208043.json,2,0.955569,248,101,417,101,417,274,248,274
test_216679.json,2,0.9554,33,31,418,31,418,289,33,289
test_218231.json,2,0.955158,324,138,511,138,511,286,324,286
test_219851.json,2,0.95511,302,89,492,89,492,288,302,288
test_218762.json,2,0.954987,33,316,216,316,216,518,33,518
test_217237.json,1,0.954955,35,30,540,30,540,544,35,544
test_207346.json,2,0.954917,31,45,223,45,223,272,31,272
test_211328.json,2,0.954885,381,112,542,112,542,260,381,260
test_217562.json,2,0.954846,30,39,209,39,209,282,30,282
test_215168.json,2,0.95476,235,326,450,326,450,539,235,539
test_201704.json,2,0.954759,63,32,440,32,440,251,63,251
test_210327.json,2,0.95461,108,180,391,180,391,466,108,466
test_203319.json,2,0.954522,65,193,245,193,245,364,65,364
test_212794.json,2,0.954301,194,31,422,31,422,192,194,192
test_218938.json,2,0.954265,270,321,395,321,395,501,270,501
test_211678.json,2,0.95417,230,93,508,93,508,541,230,541
test_214216.json,3,0.954089,108,70,460,70,460,504,108,504
test_217077.json,2,0.954081,116,11,265,11,265,112,116,112
test_219731.json,3,0.95407,122,68,460,68,460,506,122,506
test_206480.json,2,0.953806,218,71,372,71,372,202,218,202
test_213131.json,2,0.953768,65,0,215,0,215,98,65,98
test_219935.json,1,0.953728,36,31,539,31,539,542,36,542
test_210679.json,2,0.953678,135,252,280,252,280,383,135,383
test_204530.json,2,0.953503,260,128,451,128,451,289,260,289
test_200714.json,3,0.953356,112,70,463,70,463,504,112,504
test_202389.json,2,0.953342,296,206,464,206,464,322,296,322
test_209835.json,3,0.953337,117,66,451,66,451,506,117,506
test_213492.json,2,0.953216,127,313,293,313,293,448,127,448
test_200331.json,2,0.953197,259,330,399,330,399,521,259,521
test_213776.json,2,0.953071,283,127,471,127,471,290,283,290
test_208616.json,3,0.953059,117,66,459,66,459,506,117,506
test_208628.json,2,0.95294,256,30,541,30,541,513,256,513
test_216544.json,2,0.952938,277,42,543,42,543,540,277,540
test_206549.json,2,0.952768,275,287,515,287,515,500,275,500
test_214648.json,3,0.952653,116,66,458,66,458,507,116,507
test_207533.json,2,0.952531,313,130,475,130,475,266,313,266
test_203472.json,2,0.952444,322,48,457,48,457,183,322,183
test_219638.json,3,0.952227,150,25,214,25,214,138,150,138
test_218653.json,2,0.952119,40,55,154,55,154,192,40,192
test_204353.json,2,0.952014,420,124,544,124,544,315,420,315
test_214047.json,1,0.951994,34,31,540,31,540,544,34,544
test_207379.json,3,0.951973,152,1,214,1,214,114,152,114
test_209980.json,2,0.951954,237,235,389,235,389,383,237,383
test_207300.json,1,0.951937,35,30,541,30,541,542,35,542
test_214082.json,2,0.951825,99,250,247,250,247,397,99,397
test_216940.json,2,0.951793,129,218,270,218,270,350,129,350
test_218003.json,2,0.951741,324,85,541,85,541,297,324,297
test_209732.json,2,0.951727,371,66,544,66,544,300,371,300
test_211024.json,2,0.951685,329,92,542,92,542,291,329,291
test_213424.json,2,0.951477,230,139,373,139,373,291,230,291
test_218205.json,2,0.951444,176,82,501,82,501,331,176,331
test_205375.json,2,0.951393,383,136,544,136,544,307,383,307
test_216266.json,2,0.951392,375,222,522,222,522,373,375,373
test_210723.json,2,0.951161,34,31,384,31,384,322,34,322
test_203513.json,2,0.951066,157,324,402,324,402,540,157,540
test_202530.json,2,0.950947,107,283,232,283,232,430,107,430
test_208867.json,3,0.950902,114,69,459,69,459,504,114,504
test_204355.json,1,0.950897,32,31,543,31,543,544,32,544
test_201033.json,2,0.950829,31,32,449,32,449,242,31,242
test_214705.json,2,0.950761,38,220,216,220,216,403,38,403
test_204026.json,1,0.950758,31,31,543,31,543,545,31,545
test_205978.json,2,0.950718,137,32,423,32,423,221,137,221
test_212293.json,3,0.950658,112,70,460,70,460,504,112,504
test_200510.json,2,0.950644,312,107,536,107,536,318,312,318
test_211878.json,2,0.950548,342,272,543,272,543,508,342,508
test_210689.json,2,0.950536,283,84,454,84,454,274,283,274
test_206461.json,2,0.95053,69,145,540,145,540,540,69,540
test_200103.json,2,0.950512,291,93,507,93,507,284,291,284
test_215248.json,2,0.950458,329,181,503,181,503,324,329,324
test_217756.json,3,0.950429,97,452,193,452,193,534,97,534
test_207102.json,3,0.950416,112,67,460,67,460,506,112,506
test_200688.json,2,0.950396,350,110,543,110,543,320,350,320
test_203763.json,1,0.950344,35,27,541,27,541,542,35,542
test_207345.json,2,0.950339,391,133,543,133,543,265,391,265
test_215620.json,2,0.950266,118,299,256,299,256,443,118,443
test_204620.json,3,0.95024,113,66,457,66,457,503,113,503
test_208862.json,2,0.950217,403,77,544,77,544,246,403,246
test_211439.json,2,0.950071,30,52,131,52,131,175,30,175
test_208576.json,2,0.94997,262,160,446,160,446,314,262,314
test_218402.json,2,0.949953,67,326,257,326,257,541,67,541
test_220286.json,2,0.94992,72,31,394,31,394,333,72,333
test_207359.json,3,0.949875,110,66,457,66,457,505,110,505
test_216029.json,2,0.949873,31,33,220,33,220,230,31,230
test_200562.json,3,0.949856,116,68,459,68,459,504,116,504
test_216591.json,2,0.94975,330,325,513,325,513,499,330,499
test_217557.json,2,0.949736,32,32,382,32,382,394,32,394
test_218944.json,2,0.949657,309,92,445,92,445,216,309,216
test_207206.json,2,0.94964,277,26,543,26,543,546,277,546
test_206215.json,2,0.949626,333,189,493,189,493,315,333,315
test_210712.json,3,0.949547,110,67,461,67,461,506,110,506
test_200909.json,2,0.949536,256,28,541,28,541,529,256,529
test_211975.json,2,0.94951,227,420,377,420,377,543,227,543
test_219530.json,2,0.94949,183,208,339,208,339,332,183,332
test_203986.json,2,0.949327,345,69,541,69,541,274,345,274
test_201579.json,2,0.949304,340,255,544,255,544,537,340,537
test_210980.json,2,0.949258,42,76,372,76,372,463,42,463
test_211555.json,2,0.94925,275,306,463,306,463,486,275,486
test_220447.json,2,0.949221,48,11,174,11,174,151,48,151
test_211578.json,2,0.949198,244,167,426,167,426,305,244,305
test_206583.json,3,0.949169,112,72,461,72,461,505,112,505
test_219181.json,1,0.949162,35,29,542,29,542,544,35,544
test_214153.json,2,0.949066,34,31,408,31,408,239,34,239
test_216412.json,3,0.949056,115,71,460,71,460,502,115,502
test_215743.json,2,0.948924,114,287,545,287,545,541,114,541
test_210491.json,1,0.948852,35,31,541,31,541,542,35,542
test_217649.json,2,0.948826,287,333,496,333,496,541,287,541
test_215722.json,2,0.948732,396,262,543,262,543,521,396,521
test_220243.json,2,0.948692,225,343,350,343,350,481,225,481
test_207930.json,2,0.948649,247,289,526,289,526,541,247,541
test_203791.json,2,0.948647,389,165,543,165,543,409,389,409
test_202561.json,2,0.948604,296,99,503,99,503,278,296,278
test_207513.json,2,0.948581,330,274,540,274,540,517,330,517
test_207013.json,2,0.948529,33,181,285,181,285,541,33,541
test_210682.json,2,0.948508,173,126,361,126,361,299,173,299
test_202459.json,2,0.948435,30,79,192,79,192,309,30,309
test_204865.json,2,0.948346,130,31,447,31,447,186,130,186
test_215677.json,2,0.948291,326,30,540,30,540,496,326,496
test_213893.json,2,0.948287,268,29,540,29,540,423,268,423
test_202231.json,2,0.948272,357,283,544,283,544,543,357,543
test_213245.json,2,0.94827,349,60,544,60,544,295,349,295
test_206794.json,1,0.948253,33,29,543,29,543,544,33,544
test_201060.json,2,0.948193,311,33,493,33,493,184,311,184
test_200253.json,4,0.947924,401,411,470,411,470,475,401,475
test_204712.json,2,0.947888,319,281,544,281,544,543,319,543
test_218406.json,2,0.947867,303,336,526,336,526,542,303,542
test_205493.json,2,0.94779,70,73,328,73,328,275,70,275
test_202275.json,3,0.94776,122,8,169,8,169,109,122,109
test_204936.json,2,0.94775,285,195,436,195,436,304,285,304
test_207515.json,2,0.947705,40,338,198,338,198,532,40,532
test_209288.json,2,0.947693,310,112,542,112,542,333,310,333
test_212410.json,3,0.947601,127,20,180,20,180,127,127,127
test_215637.json,2,0.947598,270,329,405,329,405,510,270,510
test_216865.json,2,0.947585,237,113,542,113,542,548,237,548
test_217453.json,2,0.947581,56,50,301,50,301,238,56,238
test_208974.json,2,0.947581,226,264,353,264,353,365,226,365
test_220648.json,3,0.947572,107,72,457,72,457,503,107,503
test_209992.json,2,0.947515,226,235,346,235,346,327,226,327
test_201200.json,2,0.947513,31,29,429,29,429,279,31,279
test_217054.json,2,0.947498,321,311,543,311,543,544,321,544
test_207012.json,2,0.947435,237,194,387,194,387,337,237,337
test_212463.json,2,0.947428,171,88,295,88,295,227,171,227
test_217787.json,2,0.947417,263,29,541,29,541,479,263,479
test_208584.json,2,0.947388,338,38,543,38,543,523,338,523
test_220466.json,3,0.947325,113,68,458,68,458,507,113,507
test_214559.json,2,0.947319,263,91,544,91,544,542,263,542
test_201726.json,3,0.947286,106,70,462,70,462,503,106,503
test_200541.json,2,0.947277,129,248,251,248,251,371,129,371
test_201092.json,2,0.947253,237,156,396,156,396,315,237,315
test_200219.json,2,0.947233,112,319,231,319,231,458,112,458
test_215104.json,2,0.947191,314,183,456,183,456,308,314,308
test_211714.json,2,0.94717,217,130,363,130,363,285,217,285
test_215561.json,2,0.947124,333,139,529,139,529,271,333,271
test_218040.json,2,0.947036,363,229,543,229,543,493,363,493
test_220309.json,2,0.946985,232,109,540,109,540,541,232,541
test_204822.json,2,0.946883,0,70,147,70,147,201,0,201
test_220283.json,3,0.946848,107,69,462,69,462,504,107,504
test_200811.json,2,0.946828,154,131,255,131,255,230,154,230
test_209697.json,2,0.946792,215,38,401,38,401,180,215,180
test_213232.json,2,0.946752,265,134,385,134,385,230,265,230
test_219707.json,3,0.946717,112,69,459,69,459,507,112,507
test_203906.json,2,0.946707,54,148,366,148,366,501,54,501
test_213904.json,2,0.946698,66,31,541,31,541,298,66,298
test_208218.json,3,0.94669,113,366,179,366,179,441,113,441
test_202430.json,2,0.946578,323,36,540,36,540,270,323,270
test_213281.json,2,0.946577,32,31,369,31,369,253,32,253
test_205524.json,2,0.946548,213,337,337,337,337,437,213,437
test_208332.json,2,0.946524,251,323,528,323,528,542,251,542
test_207254.json,2,0.946507,284,71,542,71,542,292,284,292
test_206393.json,2,0.946452,353,37,542,37,542,526,353,526
test_200952.json,2,0.946428,341,31,541,31,541,477,341,477
test_208623.json,2,0.94642,278,29,542,29,542,526,278,526
test_211974.json,2,0.946413,350,337,541,337,541,543,350,543
test_218224.json,2,0.946412,40,135,282,135,282,387,40,387
test_200859.json,2,0.9464,208,32,540,32,540,456,208,456
test_204532.json,2,0.946375,314,266,543,266,543,542,314,542
test_207734.json,2,0.94623,32,31,371,31,371,368,32,368
test_207160.json,2,0.946194,407,184,543,184,543,446,407,446
test_216383.json,2,0.946174,117,14,261,14,261,110,117,110
test_211933.json,2,0.946135,256,30,540,30,540,448,256,448
test_220129.json,2,0.946132,186,31,454,31,454,164,186,164
test_213501.json,1,0.946062,159,29,543,29,543,541,159,541
test_212022.json,2,0.946024,283,113,542,113,542,393,283,393
test_208787.json,2,0.945998,235,132,398,132,398,292,235,292
test_216706.json,2,0.945984,337,184,543,184,543,444,337,444
test_200934.json,2,0.945953,357,99,518,99,518,227,357,227
test_218783.json,2,0.945901,129,32,468,32,468,291,129,291
test_213405.json,2,0.945897,86,153,218,153,218,315,86,315
test_200458.json,2,0.945801,349,192,512,192,512,346,349,346
test_220374.json,3,0.94578,107,67,464,67,464,506,107,506
test_206525.json,2,0.945776,32,33,369,33,369,468,32,468
test_202351.json,2,0.945694,216,218,378,218,378,356,216,356
test_218290.json,3,0.945691,138,3,192,3,192,108,138,108
test_218269.json,3,0.945689,114,72,457,72,457,502,114,502
test_212292.json,2,0.945666,353,30,542,30,542,491,353,491
test_217189.json,2,0.945574,272,150,414,150,414,264,272,264
test_218253.json,2,0.94538,315,53,459,53,459,162,315,162
test_217744.json,2,0.945368,177,92,285,92,285,215,177,215
test_220732.json,2,0.945366,112,209,233,209,233,344,112,344
test_220424.json,2,0.945284,295,174,543,174,543,477,295,477
test_218152.json,2,0.945259,213,88,540,88,540,544,213,544
test_220801.json,2,0.945255,77,2,225,2,225,100,77,100
test_205949.json,2,0.945254,329,213,509,213,509,418,329,418
test_201091.json,2,0.945175,409,172,543,172,543,343,409,343
test_204428.json,2,0.945145,273,202,407,202,407,307,273,307
test_205637.json,2,0.945074,58,30,465,30,465,235,58,235
test_219414.json,2,0.945067,335,344,499,344,499,541,335,541
test_220013.json,3,0.945037,124,29,190,29,190,151,124,151
test_206502.json,2,0.945036,156,207,281,207,281,297,156,297
test_211257.json,2,0.945018,358,196,498,196,498,351,358,351
test_218626.json,2,0.945011,349,303,539,303,539,527,349,527
test_200296.json,3,0.945002,144,8,205,8,205,122,144,122
test_220202.json,2,0.944951,151,359,351,359,351,527,151,527
test_209048.json,2,0.944893,176,306,313,306,313,430,176,430
test_208841.json,3,0.944809,114,72,464,72,464,504,114,504
test_205735.json,2,0.944785,342,342,541,342,541,537,342,537
test_202812.json,2,0.944781,233,133,378,133,378,292,233,292
test_219024.json,3,0.944756,153,18,216,18,216,134,153,134
test_208672.json,2,0.944734,32,32,443,32,443,298,32,298
test_217563.json,3,0.944727,150,22,217,22,217,134,150,134
test_220736.json,1,0.944642,34,31,541,31,541,544,34,544
test_207576.json,2,0.944626,32,50,196,50,196,278,32,278
test_202836.json,3,0.944576,64,402,152,402,152,476,64,476
test_212988.json,2,0.94453,60,114,297,114,297,394,60,394
test_216430.json,2,0.944521,289,61,540,61,540,539,289,539
test_207774.json,3,0.944459,111,67,462,67,462,506,111,506
test_214983.json,2,0.944458,188,336,419,336,419,542,188,542
test_202405.json,2,0.944435,29,31,426,31,426,268,29,268
test_220666.json,2,0.944416,258,172,541,172,541,543,258,543
test_211004.json,2,0.94439,233,357,490,357,490,544,233,544
test_205574.json,2,0.94424,350,28,542,28,542,532,350,532
test_207578.json,2,0.944151,339,173,540,173,540,369,339,369
test_213871.json,2,0.94415,46,236,295,236,295,541,46,541
test_208952.json,2,0.944139,153,351,363,351,363,543,153,543
test_205558.json,2,0.944124,265,139,423,139,423,271,265,271
test_217717.json,2,0.944114,371,109,543,109,543,480,371,480
test_217266.json,2,0.944062,328,31,540,31,540,418,328,418
test_216022.json,1,0.944055,33,32,544,32,544,547,33,547
test_200697.json,2,0.944017,351,273,534,273,534,481,351,481
test_204998.json,2,0.943983,266,72,471,72,471,215,266,215
test_207362.json,3,0.943952,179,265,263,265,263,327,179,327
test_205106.json,2,0.943901,200,197,331,197,331,330,200,330
test_220130.json,2,0.943805,92,32,425,32,425,303,92,303
test_209295.json,2,0.943764,143,43,267,43,267,221,143,221
test_214233.json,2,0.943733,342,212,542,212,542,500,342,500
test_215158.json,2,0.94372,250,31,541,31,541,493,250,493
test_202567.json,2,0.943698,224,193,380,193,380,328,224,328
test_209149.json,2,0.943697,233,165,370,165,370,308,233,308
test_213083.json,2,0.943689,249,48,400,48,400,154,249,154
test_216936.json,2,0.943688,363,58,530,58,530,209,363,209
test_203963.json,2,0.943629,81,29,171,29,171,122,81,122
test_214526.json,2,0.943558,349,301,543,301,543,522,349,522
test_215679.json,3,0.94355,62,374,152,374,152,459,62,459
test_217862.json,3,0.943498,81,27,157,27,157,91,81,91
test_204667.json,1,0.943452,31,30,543,30,543,544,31,544
test_203462.json,1,0.943428,32,31,542,31,542,542,32,542
test_210588.json,2,0.943361,300,30,542,30,542,520,300,520
test_201428.json,2,0.943335,90,1,231,1,231,93,90,93
test_214050.json,2,0.943319,265,30,542,30,542,408,265,408
test_204903.json,2,0.943216,173,31,415,31,415,184,173,184
test_213634.json,2,0.943138,350,28,542,28,542,540,350,540
test_215482.json,2,0.943084,287,26,542,26,542,537,287,537
test_215750.json,2,0.94305,342,32,541,32,541,428,342,428
test_219430.json,2,0.943014,175,53,308,53,308,212,175,212
test_209515.json,2,0.943012,373,245,543,245,543,496,373,496
test_200781.json,2,0.942975,32,32,342,32,342,302,32,302
test_203560.json,2,0.942819,141,225,305,225,305,388,141,388
test_203741.json,2,0.942805,148,251,265,251,265,342,148,342
test_206943.json,2,0.942801,176,94,524,94,524,538,176,538
test_204799.json,4,0.942634,248,363,377,363,377,483,248,483
test_213578.json,2,0.942592,263,31,543,31,543,357,263,357
test_209128.json,2,0.942591,252,286,485,286,485,464,252,464
test_205503.json,2,0.942579,298,297,488,297,488,480,298,480
test_206174.json,3,0.942558,89,361,187,361,187,445,89,445
test_201946.json,2,0.942545,319,86,401,86,401,151,319,151
test_211504.json,2,0.942412,203,298,337,298,337,423,203,423
test_217854.json,2,0.94241,231,191,471,191,471,418,231,418
test_205101.json,3,0.94239,124,26,187,26,187,151,124,151
test_202992.json,2,0.942349,41,151,260,151,260,478,41,478
test_202991.json,3,0.942317,115,73,459,73,459,499,115,499
test_218212.json,2,0.942307,227,377,487,377,487,542,227,542
test_203234.json,2,0.942281,161,32,274,32,274,147,161,147
test_218027.json,2,0.942261,435,217,543,217,543,481,435,481
test_207201.json,2,0.942156,354,262,543,262,543,482,354,482
test_208400.json,2,0.942103,300,153,435,153,435,303,300,303
test_203853.json,2,0.942097,297,175,469,175,469,326,297,326
test_210841.json,2,0.941959,217,331,333,331,333,457,217,457
test_208502.json,2,0.941958,408,272,544,272,544,475,408,475
test_202851.json,2,0.941945,47,117,371,117,371,441,47,441
test_209184.json,2,0.941935,213,31,540,31,540,418,213,418
test_208293.json,2,0.941927,37,31,425,31,425,231,37,231
test_220868.json,2,0.94192,192,287,543,287,543,540,192,540
test_208335.json,2,0.941915,243,263,356,263,356,350,243,350
test_219928.json,2,0.941886,85,1,230,1,230,95,85,95
test_203016.json,2,0.941884,391,112,543,112,543,258,391,258
test_210519.json,2,0.941843,377,115,542,115,542,348,377,348
test_213856.json,2,0.941831,232,365,393,365,393,511,232,511
test_220129.json,2,0.94179,360,208,487,208,487,339,360,339
test_217382.json,2,0.941763,53,52,382,52,382,371,53,371
test_209769.json,2,0.941761,211,66,542,66,542,542,211,542
test_200224.json,2,0.941757,32,45,190,45,190,250,32,250
test_203752.json,2,0.941667,133,293,301,293,301,484,133,484
test_219895.json,2,0.941605,139,37,256,37,256,162,139,162
test_201508.json,2,0.941519,232,116,541,116,541,539,232,539
test_211851.json,2,0.941478,268,120,431,120,431,262,268,262
test_208347.json,2,0.941451,218,31,335,31,335,133,218,133
test_206614.json,2,0.941438,254,98,395,98,395,272,254,272
test_214215.json,2,0.941379,159,45,388,45,388,188,159,188
test_204388.json,2,0.941226,237,302,353,302,353,392,237,392
test_208286.json,2,0.941105,338,71,543,71,543,292,338,292
test_211437.json,2,0.941105,260,405,424,405,424,541,260,541
test_211301.json,2,0.940991,307,260,487,260,487,453,307,453
test_211065.json,2,0.940973,280,135,423,135,423,285,280,285
test_207324.json,2,0.940964,289,30,542,30,542,543,289,543
test_209255.json,1,0.940885,32,31,543,31,543,544,32,544
test_215418.json,2,0.940866,186,204,340,204,340,307,186,307
test_210547.json,2,0.94083,370,35,541,35,541,490,370,490
test_203469.json,2,0.940806,208,328,515,328,515,541,208,541
test_213171.json,3,0.940805,113,74,465,74,465,499,113,499
test_208729.json,2,0.940802,301,32,495,32,495,400,301,400
test_202919.json,1,0.940743,35,29,541,29,541,543,35,543
test_207129.json,2,0.940742,370,29,543,29,543,332,370,332
test_213642.json,3,0.940639,154,0,216,0,216,114,154,114
test_201653.json,2,0.940632,238,244,355,244,355,331,238,331
test_208758.json,2,0.940603,232,242,382,242,382,356,232,356
test_210506.json,3,0.940524,113,72,462,72,462,502,113,502
test_201375.json,2,0.940515,33,114,418,114,418,436,33,436
test_216230.json,2,0.94051,226,338,321,338,321,466,226,466
test_210508.json,2,0.940492,71,133,290,133,290,314,71,314
test_206155.json,2,0.940449,65,32,292,32,292,346,65,346
test_207902.json,2,0.940422,272,31,536,31,536,275,272,275
test_211398.json,2,0.940358,204,34,540,34,540,396,204,396
test_216029.json,2,0.940305,247,135,382,135,382,230,247,230
test_212300.json,3,0.940303,110,70,451,70,451,504,110,504
test_205679.json,2,0.940295,266,65,473,65,473,225,266,225
test_209174.json,2,0.940278,158,305,284,305,284,406,158,406
test_215185.json,2,0.940236,245,30,530,30,530,261,245,261
test_219277.json,2,0.940128,33,203,216,203,216,522,33,522
test_200511.json,2,0.94009,321,248,507,248,507,449,321,449
test_212397.json,2,0.940067,235,68,441,68,441,198,235,198
test_204483.json,2,0.940056,253,148,390,148,390,280,253,280
test_212852.json,2,0.940048,32,315,249,315,249,540,32,540
test_200291.json,2,0.940048,220,283,541,283,541,543,220,543
test_215040.json,2,0.94002,61,2,206,2,206,100,61,100
test_205428.json,2,0.939979,317,159,477,159,477,270,317,270
test_210256.json,3,0.939979,114,73,454,73,454,502,114,502
test_209061.json,2,0.939945,73,212,317,212,317,510,73,510
test_218922.json,3,0.939928,313,366,395,366,395,445,313,445
test_200265.json,2,0.939881,229,179,379,179,379,330,229,330
test_206452.json,2,0.939824,103,213,330,213,330,440,103,440
test_209106.json,2,0.939796,333,310,423,310,423,438,333,438
test_220450.json,2,0.939791,110,13,250,13,250,98,110,98
test_213734.json,2,0.939741,33,31,327,31,327,372,33,372
test_209956.json,3,0.93974,151,12,220,12,220,123,151,123
test_201471.json,1,0.939719,109,38,535,38,535,469,109,469
test_220383.json,2,0.939718,2,80,94,80,94,167,2,167
test_211280.json,2,0.939713,198,31,506,31,506,256,198,256
test_214441.json,2,0.939685,365,303,540,303,540,543,365,543
