file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_204000.json,1,0.904785,320,215,536,215,536,401,320,401
test_210584.json,4,0.815918,371,281,512,281,512,410,371,410
test_215928.json,1,0.78125,242,249,337,249,337,354,242,354
test_215928.json,1,0.731934,330,479,417,479,417,541,330,541
test_210390.json,1,0.815918,339,251,441,251,441,356,339,356
test_210390.json,1,0.782715,247,410,473,410,473,543,247,543
test_208801.json,1,0.776367,159,462,264,462,264,544,159,544
test_214073.json,4,0.812988,77,289,126,289,126,329,77,329
test_214073.json,4,0.750488,210,279,250,279,250,319,210,319
test_214128.json,1,0.861328,392,317,544,317,544,485,392,485
test_213870.json,3,0.852539,170,490,218,490,218,535,170,535
test_211631.json,4,0.854004,32,180,99,180,99,249,32,249
test_214192.json,1,0.851074,337,297,418,297,418,366,337,366
test_214192.json,1,0.806641,431,407,504,407,504,480,431,480
test_206922.json,3,0.796387,463,250,529,250,529,322,463,322
test_206922.json,3,0.628906,417,347,504,347,504,413,417,413
test_205841.json,1,0.82373,171,235,244,235,244,310,171,310
test_205841.json,1,0.775879,163,180,236,180,236,249,163,249
test_207336.json,1,0.932617,417,104,542,104,542,340,417,340
test_218308.json,1,0.753906,31,199,84,199,84,309,31,309
test_205172.json,3,0.852051,139,233,258,233,258,356,139,356
test_205172.json,3,0.228149,499,237,544,237,544,350,499,350
test_218651.json,4,0.854492,350,240,392,240,392,288,350,288
test_200728.json,1,0.811523,211,80,298,80,298,172,211,172
test_200728.json,1,0.791992,90,98,189,98,189,208,90,208
test_200728.json,1,0.760254,224,244,369,244,369,381,224,381
test_200728.json,1,0.508789,267,265,358,265,358,366,267,366
test_207215.json,2,0.90332,80,328,187,328,187,474,80,474
test_218699.json,1,0.922363,196,33,540,33,540,248,196,248
test_218699.json,1,0.854004,46,138,198,138,198,279,46,279
test_200340.json,1,0.90918,172,324,404,324,404,541,172,541
test_200340.json,1,0.874512,32,34,243,34,243,336,32,336
test_206326.json,1,0.906738,332,227,527,227,527,442,332,442
test_210779.json,4,0.848145,160,42,246,42,246,123,160,123
test_207402.json,2,0.92041,155,38,260,38,260,143,155,143
test_205290.json,1,0.807129,281,340,371,340,371,432,281,432
test_211593.json,1,0.811523,98,135,226,135,226,263,98,263
test_211593.json,1,0.795898,233,454,338,454,338,541,233,541
test_205385.json,2,0.918945,114,31,418,31,418,173,114,173
test_200122.json,4,0.901855,385,281,513,281,513,405,385,405
test_200122.json,4,0.406738,151,365,237,365,237,439,151,439
test_220256.json,2,0.898438,314,49,398,49,398,133,314,133
test_200105.json,1,0.883789,219,444,458,444,458,544,219,544
test_200105.json,1,0.814453,430,302,544,302,544,476,430,476
test_218868.json,1,0.833008,249,211,363,211,363,326,249,326
test_218868.json,1,0.794434,386,378,492,378,492,485,386,485
test_218868.json,1,0.327148,73,293,145,293,145,368,73,368
test_203948.json,2,0.88623,328,291,419,291,419,393,328,393
test_215399.json,1,0.82959,446,251,513,251,513,319,446,319
test_215399.json,1,0.762207,130,328,210,328,210,402,130,402
test_204104.json,1,0.878906,0,8,130,8,130,196,0,196
test_213045.json,1,0.819336,33,58,176,58,176,236,33,236
test_213045.json,4,0.479004,93,120,171,120,171,202,93,202
test_213045.json,4,0.283691,36,72,180,72,180,253,36,253
test_217280.json,4,0.841309,141,276,183,276,183,316,141,316
test_217280.json,1,0.789551,429,281,544,281,544,497,429,497
test_217229.json,3,0.764648,146,153,228,153,228,291,146,291
test_217229.json,3,0.652832,163,35,224,35,224,95,163,95
test_210307.json,3,0.888184,146,15,176,15,176,95,146,95
test_209811.json,1,0.736328,220,230,285,230,285,309,220,309
test_204895.json,1,0.825684,350,274,531,274,531,447,350,447
test_219476.json,1,0.828125,184,33,261,33,261,81,184,81
test_219476.json,1,0.793945,486,142,543,142,543,223,486,223
test_219476.json,1,0.708008,265,402,400,402,400,495,265,495
test_214991.json,4,0.806152,325,399,405,399,405,501,325,501
test_216414.json,4,0.833008,95,239,170,239,170,335,95,335
test_209224.json,4,0.777832,167,256,241,256,241,314,167,314
test_209224.json,4,0.60791,365,353,469,353,469,425,365,425
test_209224.json,4,0.224731,364,358,516,358,516,480,364,480
test_219075.json,1,0.901367,234,426,449,426,449,544,234,544
test_200306.json,1,0.844238,266,440,467,440,467,542,266,542
test_200306.json,1,0.702637,197,275,347,275,347,336,197,336
test_200306.json,1,0.33667,251,93,306,93,306,152,251,152
test_208857.json,3,0.851562,147,79,192,79,192,111,147,111
test_210821.json,1,0.866699,34,386,274,386,274,518,34,518
test_210821.json,4,0.785645,150,410,197,410,197,448,150,448
test_210349.json,3,0.831055,455,359,498,359,498,416,455,416
test_202952.json,2,0.90625,309,397,381,397,381,459,309,459
test_203588.json,1,0.86377,388,176,543,176,543,412,388,412
test_206915.json,1,0.833008,243,96,348,96,348,184,243,184
test_203700.json,4,0.658691,235,186,354,186,354,285,235,285
test_215270.json,3,0.86084,273,93,390,93,390,183,273,183
test_215270.json,3,0.69043,365,223,427,223,427,283,365,283
test_208113.json,4,0.93457,359,383,415,383,415,472,359,472
test_212915.json,1,0.863281,35,189,146,189,146,326,35,326
test_207498.json,1,0.79834,220,296,393,296,393,423,220,423
test_207498.json,1,0.446289,415,284,506,284,506,368,415,368
test_207498.json,3,0.359131,337,475,401,475,401,529,337,529
test_211548.json,2,0.914551,144,498,234,498,234,544,144,544
test_205222.json,4,0.750977,96,444,233,444,233,524,96,524
test_213461.json,2,0.9375,92,43,267,43,267,183,92,183
test_213461.json,2,0.858887,64,0,250,0,250,58,64,58
test_208177.json,4,0.414307,470,159,501,159,501,248,470,248
test_212480.json,3,0.635742,197,206,234,206,234,239,197,239
test_201610.json,4,0.644043,254,142,373,142,373,251,254,251
test_204468.json,2,0.874512,395,217,511,217,511,292,395,292
test_209686.json,3,0.887695,287,171,374,171,374,242,287,242
test_201436.json,1,0.793457,238,344,321,344,321,416,238,416
test_204666.json,1,0.82373,219,395,352,395,352,540,219,540
test_204666.json,1,0.78418,45,410,182,410,182,519,45,519
test_204666.json,1,0.50293,71,35,228,35,228,121,71,121
test_203195.json,1,0.766602,337,354,465,354,465,443,337,443
test_213641.json,2,0.957031,0,6,100,6,100,246,0,246
test_218350.json,4,0.907715,31,31,326,31,326,217,31,217
test_217708.json,1,0.870117,422,121,542,121,542,256,422,256
test_209635.json,1,0.893555,113,131,269,131,269,271,113,271
test_209824.json,1,0.916016,31,172,501,172,501,542,31,542
test_209824.json,4,0.890137,258,209,418,209,418,328,258,328
test_209824.json,4,0.382568,255,211,375,211,375,249,255,249
test_205968.json,4,0.70459,409,72,524,72,524,185,409,185
test_205968.json,4,0.566895,429,85,470,85,470,150,429,150
test_211454.json,1,0.743652,416,88,494,88,494,168,416,168
test_211454.json,1,0.691406,54,144,141,144,141,234,54,234
test_205603.json,1,0.806152,450,154,541,154,541,331,450,331
test_205603.json,1,0.751953,316,31,450,31,450,137,316,137
test_212606.json,4,0.803711,314,354,364,354,364,423,314,423
test_212129.json,2,0.935059,266,53,320,53,320,228,266,228
test_205739.json,2,0.510254,316,240,382,240,382,307,316,307
test_205739.json,3,0.464844,318,243,382,243,382,308,318,308
test_216956.json,1,0.702637,198,350,321,350,321,447,198,447
test_216956.json,1,0.487061,353,300,544,300,544,528,353,528
test_219191.json,1,0.713867,112,255,265,255,265,380,112,380
test_202620.json,4,0.873535,184,33,321,33,321,179,184,179
test_202620.json,4,0.582031,473,272,534,272,534,350,473,350
test_207917.json,1,0.800293,61,402,260,402,260,540,61,540
test_208966.json,1,0.694336,96,272,211,272,211,373,96,373
test_208966.json,1,0.500977,306,32,471,32,471,191,306,191
test_219822.json,4,0.885742,354,76,507,76,507,262,354,262
test_219822.json,4,0.263672,354,75,445,75,445,165,354,165
test_208009.json,4,0.873535,283,398,351,398,351,500,283,500
test_208009.json,4,0.343018,170,99,206,99,206,152,170,152
test_203083.json,4,0.786621,361,273,416,273,416,321,361,321
test_204633.json,3,0.907227,156,18,183,18,183,99,156,99
test_216843.json,1,0.730469,444,202,535,202,535,322,444,322
test_216843.json,1,0.672852,42,426,122,426,122,503,42,503
test_205374.json,2,0.916016,78,101,441,101,441,443,78,443
test_205374.json,4,0.823242,113,224,247,224,247,347,113,347
test_205374.json,4,0.320557,96,137,404,137,404,417,96,417
test_207352.json,1,0.854492,121,82,281,82,281,220,121,220
test_207352.json,1,0.850586,249,292,392,292,392,439,249,439
test_214686.json,2,0.930664,157,324,274,324,274,403,157,403
test_214686.json,4,0.854492,244,99,274,99,274,189,244,189
test_217055.json,1,0.749512,103,143,232,143,232,280,103,280
test_217055.json,4,0.722656,458,234,533,234,533,304,458,304
test_217055.json,1,0.525391,461,237,531,237,531,303,461,303
test_200530.json,1,0.862793,288,324,324,324,324,370,288,370
test_200530.json,1,0.235107,283,287,314,287,314,321,283,321
test_209945.json,4,0.835938,236,332,284,332,284,392,236,392
test_209945.json,1,0.721191,170,305,226,305,226,358,170,358
test_212690.json,3,0.681152,310,288,425,288,425,433,310,433
test_212690.json,3,0.422852,313,355,445,355,445,438,313,438
test_210805.json,1,0.866699,239,363,440,363,440,533,239,533
test_204268.json,3,0.838379,363,488,432,488,432,531,363,531
test_204268.json,3,0.263672,145,505,263,505,263,541,145,541
test_209331.json,3,0.943848,221,415,294,415,294,471,221,471
test_217716.json,2,0.911621,208,321,504,321,504,450,208,450
test_217716.json,4,0.794922,226,368,307,368,307,439,226,439
test_210060.json,1,0.798828,386,116,449,116,449,171,386,171
test_208264.json,3,0.84375,112,225,187,225,187,279,112,279
test_208264.json,3,0.291504,48,259,124,259,124,324,48,324
test_201894.json,1,0.739746,189,292,253,292,253,356,189,356
test_201894.json,1,0.655762,374,244,412,244,412,291,374,291
test_201894.json,1,0.628418,197,31,275,31,275,65,197,65
test_216275.json,4,0.780273,345,205,432,205,432,284,345,284
test_216275.json,4,0.333008,344,204,440,204,440,355,344,355
test_213374.json,1,0.911621,256,51,541,51,541,279,256,279
test_217419.json,1,0.874023,73,274,265,274,265,463,73,463
test_217419.json,1,0.800293,97,202,206,202,206,319,97,319
test_202231.json,2,0.961914,357,288,544,288,544,541,357,541
test_202231.json,2,0.901855,294,101,473,101,473,218,294,218
test_205565.json,1,0.769531,57,310,139,310,139,403,57,403
test_205565.json,1,0.448486,180,442,262,442,262,506,180,506
test_205776.json,1,0.790527,301,83,352,83,352,160,301,160
test_217830.json,3,0.916016,104,70,468,70,468,505,104,505
test_217830.json,3,0.652344,336,231,401,231,401,273,336,273
test_217830.json,3,0.568359,322,358,392,358,392,413,322,413
test_212757.json,1,0.816895,79,300,153,300,153,383,79,383
test_212757.json,1,0.721191,355,284,456,284,456,348,355,348
test_204711.json,1,0.658691,262,237,351,237,351,327,262,327
test_204711.json,1,0.584961,385,442,483,442,483,541,385,541
test_204711.json,1,0.510254,250,240,364,240,364,377,250,377
test_204711.json,1,0.269775,283,319,364,319,364,380,283,380
test_201716.json,2,0.916992,63,169,388,169,388,477,63,477
test_220207.json,3,0.848145,86,99,146,99,146,136,86,136
test_210415.json,3,0.847656,34,231,186,231,186,420,34,420
test_210415.json,3,0.243896,199,251,340,251,340,389,199,389
test_211212.json,1,0.792969,159,463,259,463,259,542,159,542
test_211212.json,1,0.753418,453,423,507,423,507,476,453,476
test_217274.json,3,0.832031,259,333,338,333,338,402,259,402
test_217274.json,3,0.306152,81,402,149,402,149,474,81,474
test_217274.json,3,0.243042,390,360,466,360,466,423,390,423
test_212718.json,2,0.936035,180,247,449,247,449,540,180,540
test_210455.json,4,0.856934,32,279,139,279,139,398,32,398
test_214540.json,4,0.879883,143,63,224,63,224,150,143,150
test_214540.json,1,0.24646,340,367,392,367,392,400,340,400
test_218526.json,4,0.863281,282,49,434,49,434,235,282,235
test_218526.json,4,0.290283,374,267,430,267,430,309,374,309
test_200788.json,3,0.710938,125,231,206,231,206,310,125,310
test_200788.json,3,0.362061,264,364,419,364,419,465,264,465
test_204808.json,4,0.645508,235,243,291,243,291,333,235,333
test_204808.json,1,0.257568,96,58,225,58,225,143,96,143
test_205671.json,4,0.711914,187,374,228,374,228,417,187,417
test_205671.json,1,0.356201,162,349,262,349,262,481,162,481
test_220300.json,1,0.78125,175,169,244,169,244,267,175,267
test_212944.json,4,0.875488,158,53,236,53,236,151,158,151
test_214295.json,4,0.45752,381,281,429,281,429,309,381,309
test_202539.json,1,0.373047,380,303,445,303,445,364,380,364
test_202539.json,2,0.332031,408,106,477,106,477,174,408,174
test_202539.json,2,0.263672,422,214,474,214,474,288,422,288
test_202539.json,2,0.250732,288,491,367,491,367,541,288,541
test_200041.json,4,0.889648,180,39,360,39,360,282,180,282
test_200041.json,4,0.802246,340,319,462,319,462,453,340,453
test_215422.json,1,0.763184,310,239,376,239,376,302,310,302
test_220153.json,4,0.822266,254,355,324,355,324,406,254,406
test_215917.json,3,0.857422,513,316,535,316,535,417,513,417
test_203059.json,1,0.743164,346,339,407,339,407,400,346,400
test_207419.json,1,0.864746,31,204,132,204,132,346,31,346
test_202170.json,1,0.779785,67,134,156,134,156,212,67,212
test_202170.json,1,0.711914,278,373,348,373,348,443,278,443
test_212521.json,3,0.866211,129,397,223,397,223,523,129,523
test_212521.json,3,0.803711,45,269,115,269,115,393,45,393
test_206296.json,1,0.823242,221,327,331,327,331,436,221,436
test_206296.json,1,0.793457,130,265,228,265,228,371,130,371
test_213643.json,1,0.894043,35,330,248,330,248,539,35,539
test_210622.json,1,0.858887,169,383,337,383,337,503,169,503
test_210622.json,1,0.288818,281,229,495,229,495,362,281,362
test_212304.json,4,0.838379,203,188,264,188,264,255,203,255
test_209392.json,2,0.834961,177,188,284,188,284,315,177,315
test_211827.json,1,0.90625,227,33,496,33,496,162,227,162
test_211827.json,1,0.782227,123,243,266,243,266,390,123,390
test_201963.json,1,0.846191,270,331,399,331,399,440,270,440
test_220090.json,2,0.960938,163,31,541,31,541,416,163,416
test_219165.json,3,0.949219,300,412,364,412,364,504,300,504
test_207625.json,1,0.819824,69,370,203,370,203,498,69,498
test_203636.json,1,0.758301,400,229,462,229,462,292,400,292
test_212230.json,4,0.870605,204,146,268,146,268,210,204,210
test_212230.json,4,0.794434,92,57,164,57,164,121,92,121
test_213974.json,1,0.644043,350,120,404,120,404,178,350,178
test_216629.json,1,0.765137,121,118,239,118,239,279,121,279
test_216629.json,1,0.456787,31,179,101,179,101,303,31,303
test_209678.json,1,0.836914,373,424,468,424,468,508,373,508
test_209678.json,1,0.771484,168,449,256,449,256,519,168,519
test_213945.json,1,0.761719,386,288,499,288,499,381,386,381
test_213009.json,1,0.84375,250,33,336,33,336,104,250,104
test_213009.json,1,0.686035,282,208,342,208,342,272,282,272
test_219129.json,3,0.896973,341,301,468,301,468,381,341,381
test_219129.json,3,0.568848,342,304,399,304,399,376,342,376
test_206580.json,3,0.845703,279,249,387,249,387,315,279,315
test_206580.json,3,0.775391,452,270,514,270,514,380,452,380
test_206580.json,3,0.244751,215,222,392,222,392,314,215,314
test_204572.json,2,0.850098,302,363,369,363,369,432,302,432
test_214238.json,2,0.90332,260,317,326,317,326,382,260,382
test_212275.json,2,0.907227,272,177,320,177,320,272,272,272
test_212275.json,2,0.82373,84,0,244,0,244,50,84,50
test_212275.json,2,0.77002,263,47,319,47,319,180,263,180
test_216619.json,2,0.947266,110,32,543,32,543,279,110,279
test_219126.json,2,0.562988,305,191,397,191,397,279,305,279
test_219126.json,1,0.417969,86,441,180,441,180,530,86,530
test_219126.json,1,0.373779,86,460,121,460,121,497,86,497
test_210363.json,2,0.951172,260,41,320,41,320,206,260,206
test_218616.json,4,0.867676,492,334,533,334,533,385,492,385
test_218616.json,1,0.866699,237,35,422,35,422,277,237,277
test_218616.json,1,0.794922,35,45,144,45,144,173,35,173
test_210861.json,1,0.924316,33,319,324,319,324,529,33,529
test_213254.json,3,0.913574,334,359,479,359,479,504,334,504
test_215197.json,4,0.827637,289,119,409,119,409,209,289,209
test_216860.json,4,0.747559,313,183,427,183,427,245,313,245
test_204949.json,2,0.855469,48,0,233,0,233,146,48,146
test_204949.json,2,0.808594,161,66,233,66,233,148,161,148
test_200365.json,3,0.817871,125,86,176,86,176,125,125,125
test_201723.json,1,0.875488,208,87,490,87,490,405,208,405
test_201723.json,3,0.868164,144,33,331,33,331,129,144,129
test_211051.json,3,0.92627,109,302,309,302,309,508,109,508
test_219798.json,1,0.842773,162,90,324,90,324,226,162,226
test_215865.json,1,0.868164,433,204,543,204,543,336,433,336
test_215865.json,1,0.844727,298,430,423,430,423,534,298,534
test_215980.json,1,0.772949,378,418,452,418,452,512,378,512
test_212273.json,3,0.564453,157,512,261,512,261,542,157,542
test_210258.json,1,0.828613,359,419,437,419,437,465,359,465
test_216812.json,1,0.79541,189,32,279,32,279,99,189,99
test_216812.json,1,0.316162,362,189,424,189,424,261,362,261
test_216812.json,1,0.241333,35,405,124,405,124,480,35,480
test_209938.json,1,0.809082,171,398,272,398,272,496,171,496
test_209938.json,1,0.71875,49,227,147,227,147,328,49,328
test_218001.json,2,0.947266,189,348,342,348,342,492,189,492
test_207311.json,1,0.958984,32,40,283,40,283,281,32,281
test_207311.json,4,0.912109,211,93,250,93,250,121,211,121
test_204430.json,1,0.788574,275,131,330,131,330,179,275,179
test_204430.json,1,0.725098,292,232,354,232,354,284,292,284
test_203412.json,1,0.814941,163,347,257,347,257,443,163,443
test_203412.json,1,0.736816,334,264,436,264,436,376,334,376
test_215796.json,1,0.61084,198,360,415,360,415,514,198,514
test_218102.json,2,0.966309,34,31,446,31,446,421,34,421
test_220016.json,3,0.794434,54,331,90,331,90,402,54,402
test_220016.json,3,0.223877,328,304,390,304,390,364,328,364
test_213631.json,1,0.831543,472,211,534,211,534,340,472,340
test_213631.json,4,0.717773,356,132,430,132,430,207,356,207
test_213631.json,4,0.465576,274,136,430,136,430,260,274,260
test_213631.json,1,0.445557,423,445,458,445,458,489,423,489
test_210091.json,4,0.796875,199,78,296,78,296,169,199,169
test_211201.json,4,0.785156,30,270,83,270,83,362,30,362
test_207843.json,4,0.710449,32,33,279,33,279,267,32,267
test_207843.json,1,0.44165,32,34,287,34,287,252,32,252
test_216847.json,4,0.708984,158,241,202,241,202,281,158,281
test_206377.json,4,0.655762,37,107,270,107,270,217,37,217
test_218393.json,1,0.836426,369,129,498,129,498,260,369,260
test_210342.json,4,0.911621,99,391,188,391,188,475,99,475
test_210342.json,1,0.63916,50,416,277,416,277,535,50,535
test_210342.json,4,0.303467,80,388,215,388,215,500,80,500
test_210342.json,1,0.283447,80,388,215,388,215,500,80,500
test_210342.json,4,0.26123,137,424,189,424,189,478,137,478
test_210342.json,1,0.224854,119,422,209,422,209,494,119,494
test_216298.json,1,0.858887,319,390,437,390,437,508,319,508
test_216298.json,1,0.562012,32,332,103,332,103,454,32,454
test_218114.json,2,0.919434,19,79,87,79,87,159,19,159
test_200804.json,3,0.779785,94,198,249,198,249,466,94,466
test_200804.json,3,0.600586,75,34,213,34,213,197,75,197
test_208104.json,4,0.906738,48,234,112,234,112,306,48,306
test_208104.json,1,0.836426,178,339,372,339,372,543,178,543
test_217251.json,1,0.902832,31,65,199,65,199,543,31,543
test_203608.json,3,0.820801,141,242,165,242,165,272,141,272
test_211830.json,4,0.806641,79,129,136,129,136,180,79,180
test_211830.json,4,0.746582,245,138,290,138,290,180,245,180
test_211317.json,1,0.82666,32,356,131,356,131,474,32,474
test_211317.json,1,0.675293,44,94,156,94,156,245,44,245
test_211317.json,1,0.402344,116,232,214,232,214,365,116,365
test_201500.json,3,0.91748,138,21,166,21,166,107,138,107
test_205307.json,3,0.88916,62,318,112,318,112,373,62,373
test_213698.json,1,0.819824,165,316,242,316,242,388,165,388
test_204363.json,1,0.750977,97,32,266,32,266,164,97,164
test_213190.json,1,0.736328,261,228,348,228,348,303,261,303
test_209446.json,1,0.905273,33,322,152,322,152,516,33,516
test_217437.json,1,0.959473,113,75,474,75,474,495,113,495
test_217437.json,3,0.872559,40,176,108,176,108,262,40,262
test_205741.json,4,0.699219,378,100,521,100,521,310,378,310
test_211904.json,4,0.762207,300,419,360,419,360,462,300,462
test_211904.json,2,0.683594,293,333,480,333,480,497,293,497
test_219172.json,1,0.801758,31,192,94,192,94,297,31,297
test_219172.json,1,0.468262,438,413,534,413,534,499,438,499
test_217299.json,2,0.893555,76,391,177,391,177,491,76,491
test_210113.json,3,0.877441,76,29,134,29,134,97,76,97
test_210113.json,3,0.501953,112,0,135,0,135,57,112,57
test_205273.json,4,0.759277,143,235,244,235,244,326,143,326
test_202145.json,1,0.804688,235,283,361,283,361,428,235,428
test_202145.json,1,0.226929,33,253,129,253,129,398,33,398
test_216105.json,2,0.941406,245,396,470,396,470,541,245,541
test_209599.json,4,0.799805,318,156,542,156,542,364,318,364
test_210576.json,4,0.854492,262,88,309,88,309,234,262,234
test_201014.json,1,0.788574,409,206,474,206,474,263,409,263
test_201014.json,1,0.769531,220,34,294,34,294,106,220,106
test_201014.json,2,0.438721,274,170,431,170,431,311,274,311
test_209006.json,1,0.8125,236,81,410,81,410,279,236,279
test_209006.json,1,0.284424,34,68,234,68,234,292,34,292
test_208020.json,1,0.487061,213,33,432,33,432,151,213,151
test_208020.json,1,0.344971,206,33,328,33,328,104,206,104
test_219432.json,1,0.689941,182,272,243,272,243,336,182,336
test_219432.json,1,0.670898,194,402,274,402,274,481,194,481
test_212611.json,4,0.86084,222,431,427,431,427,538,222,538
test_207319.json,2,0.827637,88,367,220,367,220,473,88,473
test_216139.json,3,0.745605,148,177,209,177,209,279,148,279
test_204333.json,4,0.349121,446,380,520,380,520,423,446,423
test_207360.json,2,0.933105,49,126,292,126,292,417,49,417
test_215041.json,1,0.748535,225,47,498,47,498,260,225,260
test_215041.json,1,0.714844,33,179,108,179,108,409,33,409
test_214899.json,1,0.849121,295,56,538,56,538,325,295,325
test_204581.json,1,0.743652,93,275,234,275,234,429,93,429
test_204581.json,4,0.637695,165,306,235,306,235,359,165,359
test_200711.json,4,0.856934,283,350,400,350,400,452,283,452
test_200711.json,2,0.493408,280,269,498,269,498,450,280,450
test_212389.json,3,0.747559,174,418,279,418,279,482,174,482
test_220711.json,1,0.834961,278,150,355,150,355,204,278,204
test_220711.json,1,0.64502,266,65,315,65,315,114,266,114
test_220711.json,4,0.370361,262,271,312,271,312,305,262,305
test_205596.json,1,0.84668,414,224,504,224,504,382,414,382
test_214741.json,2,0.260254,260,407,317,407,317,499,260,499
test_210356.json,4,0.814941,427,77,459,77,459,159,427,159
test_210356.json,4,0.401855,424,281,457,281,457,332,424,332
test_210518.json,4,0.815918,308,55,354,55,354,85,308,85
test_208872.json,3,0.840332,100,199,201,199,201,286,100,286
test_208872.json,1,0.796875,304,325,450,325,450,445,304,445
test_208872.json,1,0.593262,170,270,246,270,246,333,170,333
test_217428.json,1,0.851562,445,99,542,99,542,273,445,273
test_217428.json,1,0.825684,471,278,543,278,543,434,471,434
test_216021.json,1,0.840332,31,254,61,254,61,302,31,302
test_200567.json,1,0.797852,92,274,175,274,175,355,92,355
test_200567.json,1,0.773926,396,123,504,123,504,234,396,234
test_200567.json,1,0.494141,216,327,280,327,280,399,216,399
test_215052.json,3,0.85498,182,292,226,292,226,350,182,350
test_207494.json,4,0.917969,403,268,540,268,540,397,403,397
test_207494.json,4,0.403076,291,32,360,32,360,60,291,60
